DisputeId,Transactions,OpenedAt,ResolvedAt,ReasonCode,State,Outcome,DisputedAmount
17336,708587,2026-04-14T21:09:35Z,2026-04-29T21:09:35Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,5.96
17337,260612,2026-03-08T18:58:19Z,,NOT_RECEIVED,UNDER_REVIEW,,2.72
17338,688653,2026-04-08T05:31:31Z,2026-05-28T05:31:31Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,63.78
17339,457834,2026-02-27T19:40:54Z,2026-03-28T19:40:54Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,12.91
17340,918982,2026-04-26T07:22:14Z,2026-06-10T07:22:14Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,31.69
17341,88755,2026-02-02T13:27:03Z,,FRAUD,OPEN,,13.47
17342,996914,2026-04-19T22:19:33Z,2026-05-02T22:19:33Z,NOT_RECEIVED,RESOLVED,CHARGEBACK,52.8
17343,86739,2026-01-19T06:41:34Z,2026-03-02T06:41:34Z,FRAUD,RESOLVED,CUSTOMER_WON,6.72
17344,593228,2026-03-09T08:18:57Z,2026-04-03T08:18:57Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,54.18
17345,935157,2026-04-25T19:21:37Z,,CANCELLED,OPEN,,20.25
17346,888244,2026-04-13T21:23:38Z,,NOT_RECEIVED,OPEN,,19.3
17347,671682,2026-03-30T04:22:05Z,2026-05-08T04:22:05Z,FRAUD,RESOLVED,WITHDRAWN,23.98
17348,627745,2026-03-17T18:32:01Z,2026-05-02T18:32:01Z,FRAUD,RESOLVED,CUSTOMER_WON,35.82
17349,326690,2026-03-04T23:46:13Z,2026-04-05T23:46:13Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,32.04
17350,643375,2026-03-27T22:33:25Z,2026-04-24T22:33:25Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,61.01
17351,876776,2026-05-05T17:20:40Z,2026-06-22T17:20:40Z,DUPLICATE,RESOLVED,CUSTOMER_WON,16.5
17352,782283,2026-03-18T12:36:44Z,,FRAUD,UNDER_REVIEW,,16.35
17353,920444,2026-05-02T15:32:44Z,2026-06-14T15:32:44Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,37.29
17354,476503,2026-03-29T16:23:21Z,,FRAUD,UNDER_REVIEW,,24.12
17355,44857,2026-01-08T21:42:38Z,2026-03-04T21:42:38Z,FRAUD,RESOLVED,CUSTOMER_WON,5.26
17356,887563,2026-04-18T07:53:23Z,2026-05-11T07:53:23Z,CANCELLED,RESOLVED,CUSTOMER_WON,67.95
17357,375292,2026-02-19T00:36:29Z,2026-03-31T00:36:29Z,FRAUD,RESOLVED,CUSTOMER_WON,49.44
17358,560793,2026-03-10T17:07:10Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,20.15
17359,889302,2026-04-14T20:16:50Z,2026-04-22T20:16:50Z,FRAUD,RESOLVED,CUSTOMER_WON,11.75
17360,514269,2026-02-28T01:03:20Z,2026-03-19T01:03:20Z,DUPLICATE,RESOLVED,CUSTOMER_WON,10.63
17361,415810,2026-03-24T00:22:37Z,2026-04-27T00:22:37Z,FRAUD,RESOLVED,CHARGEBACK,180.4
17362,529564,2026-03-06T00:46:49Z,2026-03-23T00:46:49Z,FRAUD,RESOLVED,MERCHANT_WON,11.35
17363,451410,2026-03-18T15:41:42Z,2026-04-04T15:41:42Z,FRAUD,RESOLVED,CUSTOMER_WON,30.9
17364,299573,2026-02-01T23:26:33Z,2026-02-16T23:26:33Z,FRAUD,RESOLVED,CUSTOMER_WON,8.33
17365,779614,2026-03-22T21:18:56Z,,FRAUD,UNDER_REVIEW,,30.2
17366,635284,2026-04-13T05:08:06Z,2026-06-10T05:08:06Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,10.71
17367,636022,2026-04-13T23:43:45Z,2026-04-28T23:43:45Z,FRAUD,RESOLVED,MERCHANT_WON,29.61
17368,483444,2026-02-24T21:43:37Z,,NOT_RECEIVED,UNDER_REVIEW,,94.44
17369,695890,2026-03-29T14:59:17Z,2026-04-27T14:59:17Z,FRAUD,RESOLVED,CUSTOMER_WON,18.02
17370,552005,2026-03-30T00:00:48Z,,NOT_RECEIVED,UNDER_REVIEW,,35.3
17371,361622,2026-03-01T20:25:33Z,2026-03-04T20:25:33Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,18.97
17372,256140,2026-01-29T13:16:05Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,153.05
17373,558046,2026-03-06T18:22:21Z,2026-04-23T18:22:21Z,FRAUD,RESOLVED,CHARGEBACK,22.12
17374,285234,2026-03-12T12:17:10Z,2026-04-14T12:17:10Z,FRAUD,RESOLVED,WITHDRAWN,22.71
17375,9406,2026-02-01T10:21:28Z,2026-02-16T10:21:28Z,FRAUD,RESOLVED,WITHDRAWN,13.79
17376,261219,2026-02-08T14:18:21Z,,NOT_RECEIVED,OPEN,,7.89
17377,659565,2026-03-11T08:00:01Z,,CANCELLED,OPEN,,46.75
17378,864222,2026-04-19T19:22:41Z,2026-06-11T19:22:41Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,45.38
17379,745510,2026-04-22T01:40:48Z,2026-05-15T01:40:48Z,DUPLICATE,RESOLVED,MERCHANT_WON,35.92
17380,271111,2026-02-27T19:25:58Z,,FRAUD,UNDER_REVIEW,,58.94
17381,929461,2026-04-14T12:49:48Z,2026-05-30T12:49:48Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,4.71
17382,86852,2026-01-13T00:15:02Z,2026-02-01T00:15:02Z,FRAUD,RESOLVED,CUSTOMER_WON,23.04
17383,115952,2026-02-25T04:14:39Z,2026-03-17T04:14:39Z,FRAUD,RESOLVED,WITHDRAWN,10.17
17384,736225,2026-03-24T07:11:16Z,2026-04-22T07:11:16Z,FRAUD,RESOLVED,CUSTOMER_WON,18.29
17385,245000,2026-02-27T06:50:15Z,,NOT_RECEIVED,OPEN,,41.07
17386,70832,2026-01-12T03:54:10Z,,DUPLICATE,UNDER_REVIEW,,23.17
17387,704322,2026-04-08T15:25:34Z,,FRAUD,UNDER_REVIEW,,13.01
17388,220192,2026-02-01T21:31:20Z,2026-03-19T21:31:20Z,FRAUD,RESOLVED,CUSTOMER_WON,9.27
17389,152764,2026-02-28T08:27:50Z,,FRAUD,OPEN,,35.59
17390,593526,2026-04-09T02:33:42Z,2026-04-25T02:33:42Z,FRAUD,RESOLVED,MERCHANT_WON,1.76
17391,71687,2026-01-16T18:49:22Z,2026-02-02T18:49:22Z,FRAUD,RESOLVED,CHARGEBACK,33.02
17392,194145,2026-02-20T00:07:40Z,2026-04-15T00:07:40Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,10.1
17393,618385,2026-04-11T11:04:27Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,12.59
17394,523198,2026-02-24T06:05:07Z,2026-03-23T06:05:07Z,FRAUD,RESOLVED,MERCHANT_WON,11.61
17395,785168,2026-04-03T22:56:28Z,2026-05-23T22:56:28Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,31.94
17396,561757,2026-04-06T17:43:01Z,,FRAUD,OPEN,,15.73
17397,296978,2026-02-06T11:07:28Z,2026-03-10T11:07:28Z,CANCELLED,RESOLVED,CUSTOMER_WON,17.09
17398,239725,2026-01-26T01:31:04Z,2026-03-26T01:31:04Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,15.57
17399,789266,2026-04-27T18:05:01Z,2026-05-06T18:05:01Z,DUPLICATE,RESOLVED,MERCHANT_WON,13.0
17400,333294,2026-02-16T14:58:32Z,2026-03-15T14:58:32Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,24.6
17401,569767,2026-02-22T16:04:13Z,2026-03-30T16:04:13Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,64.11
17402,288421,2026-02-13T02:34:39Z,,NOT_AS_DESCRIBED,OPEN,,18.66
17403,75615,2026-01-26T22:51:33Z,2026-02-02T22:51:33Z,DUPLICATE,RESOLVED,CUSTOMER_WON,17.55
17404,601025,2026-02-28T07:07:16Z,,FRAUD,OPEN,,13.6
17405,591268,2026-03-08T16:29:18Z,2026-03-23T16:29:18Z,FRAUD,RESOLVED,MERCHANT_WON,18.17
17406,521775,2026-04-03T16:21:07Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,37.18
17407,346119,2026-03-12T19:37:37Z,,CANCELLED,UNDER_REVIEW,,10.12
17408,221489,2026-01-23T06:08:07Z,2026-03-21T06:08:07Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,44.94
17409,291407,2026-03-05T05:30:53Z,,FRAUD,UNDER_REVIEW,,12.65
17410,95721,2026-02-22T11:59:42Z,2026-03-20T11:59:42Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,7.9
17411,718831,2026-04-16T18:49:20Z,2026-06-06T18:49:20Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,7.52
17412,692597,2026-04-12T16:17:29Z,2026-05-21T16:17:29Z,DUPLICATE,RESOLVED,WITHDRAWN,72.32
17413,33696,2026-02-14T18:48:46Z,,FRAUD,UNDER_REVIEW,,11.95
17414,298135,2026-02-19T10:40:31Z,2026-04-02T10:40:31Z,FRAUD,RESOLVED,CHARGEBACK,11.42
17415,447144,2026-03-13T12:20:04Z,2026-04-24T12:20:04Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,17.4
17416,643082,2026-03-21T07:47:47Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,85.5
17417,495088,2026-02-24T08:34:24Z,,NOT_RECEIVED,UNDER_REVIEW,,10.13
17418,199260,2026-01-20T21:34:40Z,2026-01-24T21:34:40Z,FRAUD,RESOLVED,CUSTOMER_WON,59.7
17419,372052,2026-02-26T20:57:27Z,2026-03-09T20:57:27Z,FRAUD,RESOLVED,WITHDRAWN,44.62
17420,255985,2026-02-22T10:30:10Z,2026-03-05T10:30:10Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,24.86
17421,361374,2026-02-07T04:03:11Z,2026-03-21T04:03:11Z,FRAUD,RESOLVED,CUSTOMER_WON,8.03
17422,871540,2026-04-28T22:33:21Z,,FRAUD,UNDER_REVIEW,,17.66
17423,191547,2026-02-02T05:00:37Z,2026-02-07T05:00:37Z,CANCELLED,RESOLVED,CUSTOMER_WON,13.03
17424,974920,2026-04-22T08:14:52Z,2026-06-04T08:14:52Z,FRAUD,RESOLVED,WITHDRAWN,8.64
17425,643242,2026-03-21T08:14:18Z,2026-03-24T08:14:18Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,11.95
17426,293023,2026-01-29T06:45:57Z,2026-02-23T06:45:57Z,FRAUD,RESOLVED,MERCHANT_WON,25.09
17427,414022,2026-03-18T04:10:55Z,,NOT_RECEIVED,OPEN,,5.94
17428,510089,2026-03-17T21:27:07Z,2026-04-19T21:27:07Z,FRAUD,RESOLVED,CUSTOMER_WON,5.11
17429,783298,2026-04-04T20:16:51Z,,FRAUD,UNDER_REVIEW,,16.4
17430,223670,2026-02-27T18:10:05Z,2026-03-08T18:10:05Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,32.05
17431,6762,2026-01-03T08:06:06Z,2026-01-27T08:06:06Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,70.75
17432,807353,2026-03-15T02:52:23Z,2026-05-13T02:52:23Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,14.94
17433,108884,2026-01-12T20:22:27Z,,FRAUD,UNDER_REVIEW,,11.0
17434,474726,2026-02-26T13:28:29Z,2026-03-05T13:28:29Z,FRAUD,RESOLVED,MERCHANT_WON,14.06
17435,850927,2026-04-23T17:35:17Z,2026-05-31T17:35:17Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,16.63
17436,946955,2026-04-15T10:04:16Z,2026-06-09T10:04:16Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,29.42
17437,70047,2026-02-06T07:45:34Z,2026-03-23T07:45:34Z,FRAUD,RESOLVED,MERCHANT_WON,12.48
17438,176797,2026-01-27T16:14:36Z,2026-03-11T16:14:36Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,12.59
17439,911340,2026-04-29T08:04:16Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,15.97
17440,897159,2026-04-04T10:25:40Z,,FRAUD,OPEN,,31.94
17441,466921,2026-02-26T10:10:10Z,2026-03-13T10:10:10Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,56.01
17442,85050,2026-01-15T19:24:01Z,,NOT_RECEIVED,OPEN,,5.79
17443,31447,2026-02-09T08:06:38Z,2026-02-22T08:06:38Z,FRAUD,RESOLVED,CUSTOMER_WON,24.7
17444,292180,2026-02-06T00:54:19Z,2026-03-08T00:54:19Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,8.19
17445,343237,2026-02-28T18:06:05Z,2026-03-27T18:06:05Z,FRAUD,RESOLVED,MERCHANT_WON,21.36
17446,409532,2026-02-10T21:29:56Z,2026-03-24T21:29:56Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,159.49
17447,743381,2026-04-06T00:37:47Z,2026-04-19T00:37:47Z,CANCELLED,RESOLVED,CUSTOMER_WON,15.69
17448,810272,2026-04-13T09:44:03Z,2026-06-12T09:44:03Z,FRAUD,RESOLVED,CUSTOMER_WON,86.56
17449,483304,2026-03-15T12:07:41Z,2026-05-05T12:07:41Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,26.28
17450,754571,2026-03-18T09:18:09Z,,NOT_RECEIVED,UNDER_REVIEW,,22.71
17451,332103,2026-02-17T16:31:00Z,,CANCELLED,UNDER_REVIEW,,16.64
17452,187565,2026-02-05T23:16:54Z,2026-02-18T23:16:54Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,12.54
17453,876374,2026-04-09T09:48:49Z,,NOT_AS_DESCRIBED,OPEN,,5.55
17454,172676,2026-02-27T21:23:31Z,2026-04-03T21:23:31Z,FRAUD,RESOLVED,CUSTOMER_WON,22.8
17455,78782,2026-01-20T23:18:34Z,2026-03-14T23:18:34Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,44.6
17456,867441,2026-04-14T17:33:12Z,2026-06-08T17:33:12Z,FRAUD,RESOLVED,CUSTOMER_WON,8.93
17457,885212,2026-04-29T06:26:45Z,,NOT_RECEIVED,UNDER_REVIEW,,4.96
17458,864570,2026-03-23T20:59:15Z,,NOT_RECEIVED,UNDER_REVIEW,,36.07
17459,208489,2026-01-29T04:55:24Z,2026-02-09T04:55:24Z,DUPLICATE,RESOLVED,CUSTOMER_WON,11.2
17460,841495,2026-04-27T03:36:19Z,2026-05-08T03:36:19Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,11.62
17461,651237,2026-04-10T10:01:42Z,2026-06-03T10:01:42Z,CANCELLED,RESOLVED,CUSTOMER_WON,38.97
17462,13187,2026-02-13T18:55:38Z,2026-02-25T18:55:38Z,FRAUD,RESOLVED,CUSTOMER_WON,1.68
17463,589538,2026-04-07T17:56:09Z,2026-04-27T17:56:09Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,15.2
17464,357162,2026-02-17T05:17:28Z,2026-03-19T05:17:28Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,5.21
17465,13504,2026-02-07T15:58:45Z,,NOT_RECEIVED,OPEN,,9.02
17466,531499,2026-03-28T09:18:47Z,2026-05-09T09:18:47Z,DUPLICATE,RESOLVED,CHARGEBACK,149.88
17467,171127,2026-01-27T22:17:37Z,,NOT_RECEIVED,UNDER_REVIEW,,23.08
17468,666218,2026-03-23T03:46:16Z,2026-04-07T03:46:16Z,FRAUD,RESOLVED,MERCHANT_WON,26.5
17469,858219,2026-04-27T19:17:44Z,2026-05-28T19:17:44Z,FRAUD,RESOLVED,CUSTOMER_WON,7.9
17470,187503,2026-01-21T14:19:41Z,2026-03-14T14:19:41Z,FRAUD,RESOLVED,CUSTOMER_WON,29.79
17471,70971,2026-01-29T19:54:01Z,2026-03-03T19:54:01Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,11.84
17472,734705,2026-04-22T15:49:43Z,2026-06-04T15:49:43Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,19.95
17473,769275,2026-04-07T22:02:06Z,2026-05-14T22:02:06Z,FRAUD,RESOLVED,MERCHANT_WON,52.15
17474,565032,2026-03-15T06:48:45Z,2026-04-05T06:48:45Z,DUPLICATE,RESOLVED,MERCHANT_WON,15.5
17475,605372,2026-03-02T01:48:14Z,2026-03-16T01:48:14Z,FRAUD,RESOLVED,CUSTOMER_WON,18.12
17476,301836,2026-02-25T18:59:26Z,2026-03-01T18:59:26Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,8.71
17477,529931,2026-03-13T09:10:37Z,2026-05-01T09:10:37Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,55.53
17478,777051,2026-04-27T01:24:34Z,,FRAUD,UNDER_REVIEW,,30.88
17479,960256,2026-04-02T03:27:50Z,2026-05-08T03:27:50Z,DUPLICATE,RESOLVED,MERCHANT_WON,47.95
17480,659289,2026-03-20T12:43:47Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,20.46
17481,265335,2026-01-30T11:02:26Z,,NOT_RECEIVED,OPEN,,8.23
17482,297229,2026-03-08T15:55:26Z,2026-03-31T15:55:26Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,11.6
17483,575267,2026-04-04T18:15:34Z,2026-05-30T18:15:34Z,FRAUD,RESOLVED,CUSTOMER_WON,30.84
17484,43863,2026-01-08T18:57:26Z,2026-01-26T18:57:26Z,FRAUD,RESOLVED,CUSTOMER_WON,27.54
17485,447733,2026-03-20T06:04:34Z,2026-03-30T06:04:34Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,11.84
17486,486339,2026-03-12T04:00:41Z,,NOT_RECEIVED,OPEN,,13.91
17487,597784,2026-03-17T04:19:36Z,2026-04-15T04:19:36Z,FRAUD,RESOLVED,MERCHANT_WON,48.67
17488,188179,2026-01-22T03:46:54Z,2026-02-23T03:46:54Z,DUPLICATE,RESOLVED,CUSTOMER_WON,16.97
17489,358016,2026-03-10T11:54:27Z,,FRAUD,UNDER_REVIEW,,51.96
17490,439887,2026-03-09T14:14:10Z,2026-05-04T14:14:10Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,31.02
17491,668197,2026-03-11T22:31:14Z,2026-04-24T22:31:14Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,60.42
17492,188399,2026-02-16T21:53:03Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,27.27
17493,687100,2026-04-14T02:03:33Z,2026-06-06T02:03:33Z,FRAUD,RESOLVED,CUSTOMER_WON,78.04
17494,921169,2026-05-06T13:51:24Z,2026-06-01T13:51:24Z,FRAUD,RESOLVED,CUSTOMER_WON,23.2
17495,963138,2026-04-15T22:57:04Z,2026-04-27T22:57:04Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,6.33
17496,712166,2026-03-10T06:13:56Z,2026-04-29T06:13:56Z,FRAUD,RESOLVED,MERCHANT_WON,12.24
17497,874951,2026-04-13T09:18:13Z,2026-05-17T09:18:13Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,13.65
17498,978562,2026-04-13T16:55:28Z,2026-04-19T16:55:28Z,FRAUD,RESOLVED,CUSTOMER_WON,14.28
17499,719326,2026-03-29T16:28:15Z,2026-05-28T16:28:15Z,NOT_AS_DESCRIBED,RESOLVED,CHARGEBACK,16.49
17500,178363,2026-02-12T00:27:12Z,,FRAUD,UNDER_REVIEW,,19.05
17501,552144,2026-02-23T19:36:22Z,2026-04-20T19:36:22Z,FRAUD,RESOLVED,CUSTOMER_WON,25.66
17502,50151,2026-01-19T03:11:00Z,2026-03-01T03:11:00Z,FRAUD,RESOLVED,CUSTOMER_WON,9.3
17503,267777,2026-02-21T22:04:47Z,,FRAUD,OPEN,,13.39
17504,75278,2026-02-06T19:28:57Z,2026-02-16T19:28:57Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,7.93
17505,922767,2026-03-26T15:28:03Z,2026-04-18T15:28:03Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,46.89
17506,309904,2026-02-26T01:16:31Z,2026-04-14T01:16:31Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,13.51
17507,930653,2026-04-13T18:39:00Z,2026-04-19T18:39:00Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,35.9
17508,192206,2026-02-17T04:42:15Z,,NOT_RECEIVED,UNDER_REVIEW,,30.83
17509,656461,2026-03-13T23:03:09Z,,NOT_RECEIVED,UNDER_REVIEW,,27.43
17510,208528,2026-01-23T21:33:47Z,2026-03-17T21:33:47Z,CANCELLED,RESOLVED,CUSTOMER_WON,15.32
17511,538354,2026-02-23T12:38:08Z,2026-03-12T12:38:08Z,FRAUD,RESOLVED,CUSTOMER_WON,7.45
17512,302512,2026-03-07T06:20:32Z,2026-04-01T06:20:32Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,44.73
17513,134244,2026-02-05T12:24:51Z,,FRAUD,OPEN,,25.94
17514,329590,2026-03-15T10:02:45Z,2026-04-19T10:02:45Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,20.45
17515,921088,2026-04-26T18:49:03Z,2026-05-02T18:49:03Z,FRAUD,RESOLVED,CUSTOMER_WON,7.68
17516,980628,2026-04-25T22:41:53Z,,DUPLICATE,UNDER_REVIEW,,21.62
17517,569988,2026-03-31T22:36:59Z,2026-05-06T22:36:59Z,DUPLICATE,RESOLVED,MERCHANT_WON,7.91
17518,897136,2026-04-22T00:48:59Z,,DUPLICATE,UNDER_REVIEW,,129.29
17519,281207,2026-02-17T20:36:43Z,,FRAUD,UNDER_REVIEW,,980.65
17520,202287,2026-02-07T15:58:33Z,2026-02-14T15:58:33Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,116.19
17521,58331,2026-01-10T04:17:58Z,2026-01-19T04:17:58Z,FRAUD,RESOLVED,CHARGEBACK,26.78
17522,963345,2026-05-10T15:46:59Z,2026-06-12T15:46:59Z,FRAUD,RESOLVED,MERCHANT_WON,15.57
17523,353496,2026-03-14T21:38:08Z,2026-04-18T21:38:08Z,FRAUD,RESOLVED,CUSTOMER_WON,62.65
17524,26413,2026-01-31T20:43:45Z,2026-03-21T20:43:45Z,FRAUD,RESOLVED,CUSTOMER_WON,17.04
17525,954900,2026-04-14T05:30:20Z,,FRAUD,OPEN,,21.93
17526,92705,2026-02-02T16:17:00Z,2026-03-28T16:17:00Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,24.65
17527,50820,2026-02-14T16:46:22Z,2026-04-06T16:46:22Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,9.41
17528,278703,2026-02-03T10:51:56Z,,NOT_RECEIVED,UNDER_REVIEW,,19.55
17529,629860,2026-03-09T20:21:48Z,,FRAUD,UNDER_REVIEW,,31.08
17530,831149,2026-04-15T11:26:52Z,2026-06-09T11:26:52Z,CANCELLED,RESOLVED,CUSTOMER_WON,124.12
17531,494104,2026-03-06T08:19:56Z,2026-05-03T08:19:56Z,DUPLICATE,RESOLVED,MERCHANT_WON,32.04
17532,282473,2026-02-06T17:46:51Z,,FRAUD,OPEN,,22.02
17533,714941,2026-03-31T17:16:27Z,2026-05-23T17:16:27Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,25.21
17534,535716,2026-03-20T19:59:56Z,2026-04-01T19:59:56Z,DUPLICATE,RESOLVED,MERCHANT_WON,19.3
17535,87556,2026-01-11T06:32:22Z,2026-02-12T06:32:22Z,FRAUD,RESOLVED,CUSTOMER_WON,44.45
17536,128432,2026-02-03T04:15:31Z,2026-03-28T04:15:31Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,36.0
17537,314987,2026-03-02T16:36:21Z,,FRAUD,UNDER_REVIEW,,17.45
17538,123272,2026-01-19T12:39:42Z,2026-02-17T12:39:42Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,21.55
17539,409450,2026-03-01T22:03:02Z,2026-03-07T22:03:02Z,FRAUD,RESOLVED,MERCHANT_WON,3.76
17540,700232,2026-03-28T07:08:32Z,,FRAUD,OPEN,,14.93
17541,436266,2026-02-24T22:50:07Z,2026-03-26T22:50:07Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,15.94
17542,801182,2026-03-25T18:10:49Z,,CANCELLED,UNDER_REVIEW,,15.68
17543,547151,2026-03-20T17:09:08Z,2026-04-30T17:09:08Z,FRAUD,RESOLVED,CUSTOMER_WON,21.2
17544,162362,2026-01-17T19:06:13Z,,NOT_RECEIVED,OPEN,,13.27
17545,979637,2026-04-05T22:25:42Z,,NOT_RECEIVED,UNDER_REVIEW,,18.88
17546,12217,2026-01-11T02:46:38Z,,FRAUD,UNDER_REVIEW,,13.47
17547,744900,2026-04-09T21:15:56Z,2026-05-25T21:15:56Z,FRAUD,RESOLVED,MERCHANT_WON,34.29
17548,966533,2026-04-11T05:03:22Z,,FRAUD,OPEN,,18.81
17549,359793,2026-03-16T23:16:28Z,2026-03-23T23:16:28Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,9.54
17550,561304,2026-03-12T22:27:44Z,2026-04-29T22:27:44Z,FRAUD,RESOLVED,CUSTOMER_WON,10.26
17551,605672,2026-03-06T22:23:36Z,2026-03-15T22:23:36Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,15.99
17552,549558,2026-03-31T20:58:17Z,,FRAUD,UNDER_REVIEW,,14.11
17553,536166,2026-03-28T02:16:56Z,,FRAUD,OPEN,,11.18
17554,827326,2026-04-05T15:17:11Z,2026-05-07T15:17:11Z,FRAUD,RESOLVED,CUSTOMER_WON,52.95
17555,654883,2026-04-03T06:22:51Z,2026-04-26T06:22:51Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,9.78
17556,8253,2026-02-03T13:06:43Z,,CANCELLED,OPEN,,15.85
17557,475560,2026-03-02T03:52:09Z,2026-04-10T03:52:09Z,FRAUD,RESOLVED,MERCHANT_WON,26.65
17558,877533,2026-05-03T17:03:16Z,,DUPLICATE,OPEN,,11.45
17559,201730,2026-01-22T16:02:02Z,,CANCELLED,UNDER_REVIEW,,9.5
17560,857221,2026-04-03T17:19:32Z,2026-05-13T17:19:32Z,FRAUD,RESOLVED,MERCHANT_WON,14.32
17561,86908,2026-01-18T03:19:27Z,2026-02-03T03:19:27Z,CANCELLED,RESOLVED,CHARGEBACK,5.75
17562,532934,2026-04-04T22:28:23Z,2026-04-12T22:28:23Z,FRAUD,RESOLVED,CUSTOMER_WON,67.75
17563,335819,2026-02-20T22:24:53Z,2026-03-07T22:24:53Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,23.99
17564,842300,2026-04-14T22:04:50Z,,NOT_AS_DESCRIBED,OPEN,,133.36
17565,432819,2026-02-20T13:54:14Z,2026-03-23T13:54:14Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,25.76
17566,712518,2026-04-15T04:55:30Z,2026-05-15T04:55:30Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,119.63
17567,913405,2026-04-17T08:30:59Z,2026-05-14T08:30:59Z,FRAUD,RESOLVED,MERCHANT_WON,117.62
17568,100198,2026-01-14T22:00:12Z,2026-01-18T22:00:12Z,FRAUD,RESOLVED,MERCHANT_WON,23.39
