GuestId,GuestNumber,HomeCountry,Segment,AgeBand,PartySize,AccessibilityNeeds,LoyaltyTier,VisitIntent
2056,GST0002056,MX,VIP_TRAVELER,TEEN,4,MOBILITY,NONE,RIDE_DAY
2057,GST0002057,US,FAMILY,ADULT,4,MOBILITY,NONE,VACATION
2058,GST0002058,US,VIP_TRAVELER,CHILD,4,SENSORY,HOTEL_GUEST,FAMILY_DAY
2059,GST0002059,US,FAMILY,ADULT,1,NONE,ANNUAL_PASS,EVENT_NIGHT
2060,GST0002060,US,FAMILY,CHILD,1,NONE,ANNUAL_PASS,RIDE_DAY
2061,GST0002061,BR,TOUR_GROUP,CHILD,11,NONE,NONE,WATER_PARK
2062,GST0002062,US,TOUR_GROUP,TEEN,6,NONE,NONE,FAMILY_DAY
2063,GST0002063,US,THRILL_SEEKER,ADULT,2,NONE,NONE,WATER_PARK
2064,GST0002064,US,THRILL_SEEKER,ADULT,3,SENSORY,NONE,FAMILY_DAY
2065,GST0002065,US,VIP_TRAVELER,ADULT,1,NONE,VIP_CLUB,RIDE_DAY
2066,GST0002066,JP,FAMILY,ADULT,2,NONE,NONE,FAMILY_DAY
2067,GST0002067,US,TOUR_GROUP,CHILD,4,NONE,HOTEL_GUEST,RIDE_DAY
2068,GST0002068,US,LOCAL_MEMBER,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
2069,GST0002069,BR,LOCAL_MEMBER,ADULT,1,MOBILITY,NONE,VACATION
2070,GST0002070,US,FAMILY,ADULT,5,HEARING,NONE,RIDE_DAY
2071,GST0002071,US,THRILL_SEEKER,ADULT,2,MOBILITY,HOTEL_GUEST,FAMILY_DAY
2072,GST0002072,US,LOCAL_MEMBER,TEEN,2,NONE,VIP_CLUB,VACATION
2073,GST0002073,US,SCHOOL_TRIP,ADULT,10,NONE,HOTEL_GUEST,WATER_PARK
2074,GST0002074,US,THRILL_SEEKER,ADULT,1,NONE,NONE,FAMILY_DAY
2075,GST0002075,DE,VIP_TRAVELER,ADULT,1,MOBILITY,ANNUAL_PASS,VACATION
2076,GST0002076,US,TOUR_GROUP,ADULT,8,DIETARY,ANNUAL_PASS,RIDE_DAY
2077,GST0002077,US,SCHOOL_TRIP,TEEN,14,NONE,ANNUAL_PASS,EVENT_NIGHT
2078,GST0002078,DE,THRILL_SEEKER,SENIOR,3,DIETARY,ANNUAL_PASS,FAMILY_DAY
2079,GST0002079,US,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,VACATION
2080,GST0002080,BR,FAMILY,ADULT,2,NONE,HOTEL_GUEST,RIDE_DAY
2081,GST0002081,US,TOUR_GROUP,TEEN,5,NONE,NONE,EVENT_NIGHT
2082,GST0002082,BR,LOCAL_MEMBER,TEEN,1,HEARING,HOTEL_GUEST,RIDE_DAY
2083,GST0002083,CA,FAMILY,ADULT,3,NONE,HOTEL_GUEST,FAMILY_DAY
2084,GST0002084,MX,FAMILY,ADULT,4,NONE,ANNUAL_PASS,RIDE_DAY
2085,GST0002085,US,THRILL_SEEKER,ADULT,2,NONE,ANNUAL_PASS,WATER_PARK
2086,GST0002086,CA,THRILL_SEEKER,TEEN,2,NONE,HOTEL_GUEST,WATER_PARK
2087,GST0002087,US,FAMILY,TEEN,3,MOBILITY,ANNUAL_PASS,FAMILY_DAY
2088,GST0002088,CA,SCHOOL_TRIP,CHILD,20,NONE,ANNUAL_PASS,FAMILY_DAY
2089,GST0002089,US,FAMILY,TEEN,1,NONE,NONE,WATER_PARK
2090,GST0002090,CA,THRILL_SEEKER,TEEN,1,DIETARY,NONE,VACATION
2091,GST0002091,US,LOCAL_MEMBER,ADULT,2,NONE,NONE,RIDE_DAY
2092,GST0002092,CA,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
2093,GST0002093,MX,LOCAL_MEMBER,CHILD,4,NONE,NONE,WATER_PARK
2094,GST0002094,US,FAMILY,ADULT,2,MOBILITY,NONE,FAMILY_DAY
2095,GST0002095,US,SCHOOL_TRIP,ADULT,19,NONE,NONE,FAMILY_DAY
2096,GST0002096,US,FAMILY,ADULT,3,NONE,HOTEL_GUEST,RIDE_DAY
2097,GST0002097,MX,TOUR_GROUP,ADULT,9,NONE,NONE,VACATION
2098,GST0002098,GB,FAMILY,TEEN,6,NONE,NONE,FAMILY_DAY
2099,GST0002099,CA,FAMILY,CHILD,4,NONE,ANNUAL_PASS,RIDE_DAY
2100,GST0002100,US,VIP_TRAVELER,ADULT,1,SENSORY,NONE,VACATION
2101,GST0002101,US,LOCAL_MEMBER,TEEN,3,DIETARY,NONE,WATER_PARK
2102,GST0002102,US,LOCAL_MEMBER,TEEN,3,NONE,HOTEL_GUEST,FAMILY_DAY
2103,GST0002103,GB,VIP_TRAVELER,ADULT,2,NONE,NONE,VACATION
2104,GST0002104,US,FAMILY,TEEN,4,NONE,NONE,RIDE_DAY
2105,GST0002105,CA,FAMILY,ADULT,5,NONE,NONE,RIDE_DAY
2106,GST0002106,US,LOCAL_MEMBER,ADULT,3,NONE,ANNUAL_PASS,VACATION
2107,GST0002107,US,THRILL_SEEKER,ADULT,3,SENSORY,NONE,RIDE_DAY
2108,GST0002108,US,FAMILY,TEEN,6,NONE,NONE,VACATION
2109,GST0002109,US,FAMILY,SENIOR,1,NONE,NONE,FAMILY_DAY
2110,GST0002110,AE,FAMILY,ADULT,5,SENSORY,NONE,VACATION
2111,GST0002111,US,TOUR_GROUP,ADULT,10,NONE,NONE,FAMILY_DAY
2112,GST0002112,CA,FAMILY,ADULT,6,DIETARY,NONE,EVENT_NIGHT
2113,GST0002113,CA,FAMILY,ADULT,5,NONE,NONE,WATER_PARK
2114,GST0002114,US,THRILL_SEEKER,ADULT,1,NONE,NONE,FAMILY_DAY
2115,GST0002115,CA,FAMILY,ADULT,3,NONE,HOTEL_GUEST,VACATION
2116,GST0002116,JP,VIP_TRAVELER,ADULT,4,NONE,HOTEL_GUEST,FAMILY_DAY
2117,GST0002117,BR,VIP_TRAVELER,CHILD,4,NONE,ANNUAL_PASS,RIDE_DAY
2118,GST0002118,DE,FAMILY,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
2119,GST0002119,US,FAMILY,ADULT,4,NONE,ANNUAL_PASS,FAMILY_DAY
2120,GST0002120,US,THRILL_SEEKER,CHILD,2,MOBILITY,HOTEL_GUEST,FAMILY_DAY
2121,GST0002121,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,FAMILY_DAY
2122,GST0002122,US,THRILL_SEEKER,SENIOR,3,MOBILITY,VIP_CLUB,WATER_PARK
2123,GST0002123,US,FAMILY,SENIOR,5,NONE,NONE,EVENT_NIGHT
2124,GST0002124,US,FAMILY,CHILD,4,NONE,NONE,FAMILY_DAY
2125,GST0002125,US,FAMILY,ADULT,4,NONE,NONE,FAMILY_DAY
2126,GST0002126,US,FAMILY,TEEN,5,NONE,NONE,VACATION
2127,GST0002127,CA,LOCAL_MEMBER,ADULT,4,MOBILITY,NONE,WATER_PARK
2128,GST0002128,US,THRILL_SEEKER,TEEN,3,NONE,NONE,VACATION
2129,GST0002129,AE,SCHOOL_TRIP,SENIOR,21,NONE,ANNUAL_PASS,WATER_PARK
2130,GST0002130,GB,LOCAL_MEMBER,ADULT,4,NONE,NONE,FAMILY_DAY
2131,GST0002131,US,FAMILY,ADULT,1,NONE,HOTEL_GUEST,FAMILY_DAY
2132,GST0002132,US,THRILL_SEEKER,CHILD,1,DIETARY,ANNUAL_PASS,FAMILY_DAY
2133,GST0002133,US,FAMILY,ADULT,1,NONE,NONE,FAMILY_DAY
2134,GST0002134,US,FAMILY,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
2135,GST0002135,CA,FAMILY,SENIOR,6,SENSORY,NONE,RIDE_DAY
2136,GST0002136,FR,LOCAL_MEMBER,CHILD,4,MOBILITY,HOTEL_GUEST,EVENT_NIGHT
2137,GST0002137,US,TOUR_GROUP,TEEN,9,NONE,NONE,FAMILY_DAY
2138,GST0002138,US,SCHOOL_TRIP,ADULT,21,NONE,ANNUAL_PASS,EVENT_NIGHT
2139,GST0002139,US,FAMILY,ADULT,2,NONE,VIP_CLUB,FAMILY_DAY
2140,GST0002140,US,VIP_TRAVELER,TEEN,4,NONE,VIP_CLUB,EVENT_NIGHT
2141,GST0002141,US,THRILL_SEEKER,ADULT,1,DIETARY,ANNUAL_PASS,VACATION
2142,GST0002142,US,LOCAL_MEMBER,ADULT,2,DIETARY,VIP_CLUB,RIDE_DAY
2143,GST0002143,CA,FAMILY,SENIOR,2,NONE,NONE,EVENT_NIGHT
2144,GST0002144,US,FAMILY,SENIOR,1,NONE,HOTEL_GUEST,RIDE_DAY
2145,GST0002145,AE,THRILL_SEEKER,SENIOR,2,NONE,ANNUAL_PASS,FAMILY_DAY
2146,GST0002146,US,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,FAMILY_DAY
2147,GST0002147,US,SCHOOL_TRIP,ADULT,20,NONE,NONE,RIDE_DAY
2148,GST0002148,US,SCHOOL_TRIP,SENIOR,14,SENSORY,VIP_CLUB,RIDE_DAY
2149,GST0002149,US,TOUR_GROUP,ADULT,4,MOBILITY,NONE,RIDE_DAY
2150,GST0002150,CA,THRILL_SEEKER,CHILD,1,NONE,NONE,RIDE_DAY
2151,GST0002151,US,FAMILY,ADULT,5,NONE,ANNUAL_PASS,FAMILY_DAY
2152,GST0002152,US,LOCAL_MEMBER,CHILD,3,NONE,NONE,WATER_PARK
2153,GST0002153,US,FAMILY,ADULT,3,NONE,ANNUAL_PASS,VACATION
2154,GST0002154,US,VIP_TRAVELER,ADULT,4,MOBILITY,NONE,FAMILY_DAY
2155,GST0002155,US,LOCAL_MEMBER,CHILD,4,DIETARY,ANNUAL_PASS,VACATION
2156,GST0002156,DE,FAMILY,ADULT,6,NONE,NONE,WATER_PARK
2157,GST0002157,AE,THRILL_SEEKER,ADULT,1,NONE,ANNUAL_PASS,FAMILY_DAY
2158,GST0002158,FR,FAMILY,SENIOR,3,MOBILITY,NONE,WATER_PARK
2159,GST0002159,DE,THRILL_SEEKER,SENIOR,3,NONE,NONE,FAMILY_DAY
2160,GST0002160,US,VIP_TRAVELER,ADULT,2,NONE,HOTEL_GUEST,FAMILY_DAY
2161,GST0002161,US,LOCAL_MEMBER,ADULT,1,HEARING,HOTEL_GUEST,EVENT_NIGHT
2162,GST0002162,US,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
2163,GST0002163,GB,LOCAL_MEMBER,TEEN,4,NONE,NONE,VACATION
2164,GST0002164,DE,TOUR_GROUP,TEEN,9,NONE,HOTEL_GUEST,FAMILY_DAY
2165,GST0002165,US,VIP_TRAVELER,ADULT,3,NONE,NONE,WATER_PARK
2166,GST0002166,US,TOUR_GROUP,ADULT,10,DIETARY,NONE,WATER_PARK
2167,GST0002167,US,VIP_TRAVELER,ADULT,4,NONE,NONE,RIDE_DAY
2168,GST0002168,US,LOCAL_MEMBER,TEEN,1,NONE,HOTEL_GUEST,FAMILY_DAY
2169,GST0002169,US,TOUR_GROUP,CHILD,9,NONE,NONE,WATER_PARK
2170,GST0002170,CA,SCHOOL_TRIP,ADULT,13,NONE,VIP_CLUB,EVENT_NIGHT
2171,GST0002171,US,LOCAL_MEMBER,ADULT,2,MOBILITY,ANNUAL_PASS,WATER_PARK
2172,GST0002172,MX,FAMILY,SENIOR,6,NONE,ANNUAL_PASS,VACATION
2173,GST0002173,FR,THRILL_SEEKER,SENIOR,2,HEARING,ANNUAL_PASS,WATER_PARK
2174,GST0002174,MX,LOCAL_MEMBER,ADULT,3,NONE,NONE,FAMILY_DAY
2175,GST0002175,CA,FAMILY,ADULT,3,NONE,NONE,VACATION
2176,GST0002176,US,FAMILY,ADULT,3,NONE,NONE,FAMILY_DAY
2177,GST0002177,US,FAMILY,ADULT,6,NONE,NONE,RIDE_DAY
2178,GST0002178,US,SCHOOL_TRIP,ADULT,14,SENSORY,HOTEL_GUEST,VACATION
2179,GST0002179,US,FAMILY,TEEN,6,NONE,ANNUAL_PASS,RIDE_DAY
2180,GST0002180,US,LOCAL_MEMBER,SENIOR,3,NONE,NONE,RIDE_DAY
2181,GST0002181,US,VIP_TRAVELER,ADULT,4,SENSORY,NONE,WATER_PARK
2182,GST0002182,US,VIP_TRAVELER,ADULT,1,NONE,NONE,RIDE_DAY
2183,GST0002183,CA,THRILL_SEEKER,CHILD,1,NONE,NONE,WATER_PARK
2184,GST0002184,CA,FAMILY,ADULT,4,SENSORY,ANNUAL_PASS,WATER_PARK
2185,GST0002185,DE,THRILL_SEEKER,ADULT,2,NONE,NONE,FAMILY_DAY
2186,GST0002186,US,TOUR_GROUP,ADULT,12,DIETARY,NONE,RIDE_DAY
2187,GST0002187,CA,TOUR_GROUP,SENIOR,5,MOBILITY,NONE,RIDE_DAY
2188,GST0002188,US,THRILL_SEEKER,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
2189,GST0002189,CA,THRILL_SEEKER,CHILD,3,NONE,NONE,VACATION
2190,GST0002190,US,FAMILY,CHILD,2,DIETARY,NONE,RIDE_DAY
2191,GST0002191,US,THRILL_SEEKER,SENIOR,1,NONE,NONE,FAMILY_DAY
2192,GST0002192,US,LOCAL_MEMBER,ADULT,3,SENSORY,HOTEL_GUEST,RIDE_DAY
2193,GST0002193,US,FAMILY,ADULT,3,DIETARY,ANNUAL_PASS,VACATION
2194,GST0002194,BR,FAMILY,ADULT,6,NONE,HOTEL_GUEST,WATER_PARK
2195,GST0002195,AE,FAMILY,SENIOR,3,NONE,NONE,VACATION
2196,GST0002196,CA,FAMILY,TEEN,2,NONE,NONE,FAMILY_DAY
2197,GST0002197,US,FAMILY,ADULT,5,NONE,HOTEL_GUEST,VACATION
2198,GST0002198,US,THRILL_SEEKER,TEEN,3,NONE,NONE,RIDE_DAY
2199,GST0002199,US,THRILL_SEEKER,CHILD,2,NONE,HOTEL_GUEST,RIDE_DAY
2200,GST0002200,US,FAMILY,ADULT,1,NONE,NONE,RIDE_DAY
2201,GST0002201,MX,SCHOOL_TRIP,TEEN,21,NONE,VIP_CLUB,RIDE_DAY
2202,GST0002202,FR,FAMILY,ADULT,1,NONE,ANNUAL_PASS,EVENT_NIGHT
2203,GST0002203,US,LOCAL_MEMBER,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
2204,GST0002204,US,THRILL_SEEKER,ADULT,3,DIETARY,NONE,WATER_PARK
2205,GST0002205,FR,FAMILY,TEEN,5,NONE,HOTEL_GUEST,RIDE_DAY
2206,GST0002206,US,VIP_TRAVELER,CHILD,2,SENSORY,NONE,RIDE_DAY
2207,GST0002207,BR,FAMILY,ADULT,5,NONE,ANNUAL_PASS,RIDE_DAY
2208,GST0002208,US,FAMILY,ADULT,3,SENSORY,ANNUAL_PASS,RIDE_DAY
2209,GST0002209,DE,THRILL_SEEKER,ADULT,3,SENSORY,NONE,VACATION
2210,GST0002210,US,FAMILY,ADULT,1,NONE,NONE,RIDE_DAY
2211,GST0002211,US,FAMILY,ADULT,3,MOBILITY,NONE,FAMILY_DAY
2212,GST0002212,US,VIP_TRAVELER,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
2213,GST0002213,US,LOCAL_MEMBER,SENIOR,4,NONE,HOTEL_GUEST,FAMILY_DAY
2214,GST0002214,US,LOCAL_MEMBER,CHILD,2,NONE,NONE,VACATION
2215,GST0002215,BR,FAMILY,CHILD,6,NONE,ANNUAL_PASS,RIDE_DAY
2216,GST0002216,US,THRILL_SEEKER,ADULT,1,NONE,NONE,VACATION
2217,GST0002217,US,THRILL_SEEKER,ADULT,2,NONE,HOTEL_GUEST,FAMILY_DAY
2218,GST0002218,US,THRILL_SEEKER,ADULT,1,DIETARY,HOTEL_GUEST,FAMILY_DAY
2219,GST0002219,CA,THRILL_SEEKER,ADULT,2,NONE,NONE,FAMILY_DAY
2220,GST0002220,BR,TOUR_GROUP,ADULT,7,DIETARY,HOTEL_GUEST,WATER_PARK
2221,GST0002221,US,VIP_TRAVELER,CHILD,4,NONE,NONE,VACATION
2222,GST0002222,CA,FAMILY,ADULT,5,NONE,VIP_CLUB,VACATION
2223,GST0002223,FR,LOCAL_MEMBER,ADULT,3,NONE,ANNUAL_PASS,VACATION
2224,GST0002224,US,THRILL_SEEKER,CHILD,2,NONE,VIP_CLUB,EVENT_NIGHT
2225,GST0002225,US,FAMILY,ADULT,3,NONE,NONE,EVENT_NIGHT
2226,GST0002226,US,FAMILY,CHILD,2,NONE,ANNUAL_PASS,FAMILY_DAY
2227,GST0002227,US,THRILL_SEEKER,TEEN,2,NONE,VIP_CLUB,VACATION
2228,GST0002228,US,LOCAL_MEMBER,TEEN,3,NONE,HOTEL_GUEST,EVENT_NIGHT
2229,GST0002229,US,LOCAL_MEMBER,TEEN,4,DIETARY,NONE,WATER_PARK
2230,GST0002230,MX,LOCAL_MEMBER,ADULT,1,NONE,HOTEL_GUEST,FAMILY_DAY
2231,GST0002231,JP,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
2232,GST0002232,US,FAMILY,ADULT,5,SENSORY,NONE,VACATION
2233,GST0002233,CA,VIP_TRAVELER,ADULT,4,DIETARY,NONE,RIDE_DAY
2234,GST0002234,US,FAMILY,SENIOR,5,SENSORY,NONE,RIDE_DAY
2235,GST0002235,US,THRILL_SEEKER,ADULT,2,NONE,NONE,FAMILY_DAY
2236,GST0002236,CA,LOCAL_MEMBER,ADULT,3,NONE,NONE,RIDE_DAY
2237,GST0002237,US,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
2238,GST0002238,US,LOCAL_MEMBER,TEEN,4,NONE,NONE,VACATION
2239,GST0002239,US,FAMILY,ADULT,3,NONE,NONE,VACATION
2240,GST0002240,FR,FAMILY,ADULT,4,NONE,NONE,FAMILY_DAY
2241,GST0002241,US,TOUR_GROUP,ADULT,6,DIETARY,ANNUAL_PASS,VACATION
2242,GST0002242,BR,LOCAL_MEMBER,SENIOR,4,NONE,ANNUAL_PASS,FAMILY_DAY
2243,GST0002243,MX,TOUR_GROUP,ADULT,7,NONE,ANNUAL_PASS,VACATION
2244,GST0002244,CA,LOCAL_MEMBER,CHILD,1,SENSORY,NONE,FAMILY_DAY
2245,GST0002245,CA,VIP_TRAVELER,CHILD,2,MOBILITY,HOTEL_GUEST,RIDE_DAY
2246,GST0002246,US,TOUR_GROUP,ADULT,12,HEARING,NONE,EVENT_NIGHT
2247,GST0002247,BR,THRILL_SEEKER,ADULT,3,NONE,HOTEL_GUEST,RIDE_DAY
2248,GST0002248,US,FAMILY,ADULT,1,SENSORY,HOTEL_GUEST,VACATION
2249,GST0002249,US,TOUR_GROUP,ADULT,5,NONE,HOTEL_GUEST,RIDE_DAY
2250,GST0002250,US,TOUR_GROUP,ADULT,9,SENSORY,ANNUAL_PASS,VACATION
2251,GST0002251,MX,FAMILY,TEEN,5,NONE,NONE,FAMILY_DAY
2252,GST0002252,US,TOUR_GROUP,ADULT,12,NONE,NONE,FAMILY_DAY
2253,GST0002253,US,LOCAL_MEMBER,ADULT,2,SENSORY,NONE,RIDE_DAY
2254,GST0002254,US,FAMILY,ADULT,1,NONE,HOTEL_GUEST,RIDE_DAY
2255,GST0002255,US,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,RIDE_DAY
2256,GST0002256,AE,FAMILY,ADULT,4,DIETARY,NONE,WATER_PARK
2257,GST0002257,US,TOUR_GROUP,ADULT,5,NONE,VIP_CLUB,WATER_PARK
2258,GST0002258,DE,FAMILY,ADULT,6,SENSORY,NONE,EVENT_NIGHT
2259,GST0002259,GB,VIP_TRAVELER,ADULT,4,MOBILITY,NONE,RIDE_DAY
2260,GST0002260,DE,SCHOOL_TRIP,ADULT,20,NONE,NONE,VACATION
2261,GST0002261,US,SCHOOL_TRIP,CHILD,24,NONE,HOTEL_GUEST,FAMILY_DAY
2262,GST0002262,CA,THRILL_SEEKER,ADULT,2,NONE,NONE,VACATION
2263,GST0002263,US,THRILL_SEEKER,SENIOR,1,MOBILITY,HOTEL_GUEST,RIDE_DAY
2264,GST0002264,BR,LOCAL_MEMBER,TEEN,2,NONE,ANNUAL_PASS,FAMILY_DAY
2265,GST0002265,MX,LOCAL_MEMBER,ADULT,1,NONE,HOTEL_GUEST,RIDE_DAY
2266,GST0002266,US,VIP_TRAVELER,ADULT,4,NONE,NONE,RIDE_DAY
2267,GST0002267,CA,VIP_TRAVELER,CHILD,4,MOBILITY,NONE,VACATION
2268,GST0002268,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,WATER_PARK
2269,GST0002269,US,FAMILY,TEEN,5,NONE,NONE,RIDE_DAY
2270,GST0002270,US,LOCAL_MEMBER,SENIOR,2,NONE,NONE,RIDE_DAY
2271,GST0002271,US,SCHOOL_TRIP,CHILD,18,MOBILITY,NONE,RIDE_DAY
2272,GST0002272,MX,FAMILY,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
2273,GST0002273,FR,SCHOOL_TRIP,ADULT,12,NONE,HOTEL_GUEST,FAMILY_DAY
2274,GST0002274,GB,FAMILY,CHILD,5,NONE,NONE,WATER_PARK
2275,GST0002275,US,TOUR_GROUP,ADULT,5,DIETARY,NONE,RIDE_DAY
2276,GST0002276,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,FAMILY_DAY
2277,GST0002277,CA,FAMILY,TEEN,5,NONE,ANNUAL_PASS,FAMILY_DAY
2278,GST0002278,US,SCHOOL_TRIP,ADULT,20,DIETARY,ANNUAL_PASS,EVENT_NIGHT
2279,GST0002279,US,VIP_TRAVELER,SENIOR,2,NONE,NONE,VACATION
2280,GST0002280,US,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
2281,GST0002281,US,TOUR_GROUP,ADULT,11,NONE,ANNUAL_PASS,RIDE_DAY
2282,GST0002282,FR,LOCAL_MEMBER,ADULT,3,NONE,HOTEL_GUEST,WATER_PARK
2283,GST0002283,US,LOCAL_MEMBER,ADULT,2,NONE,NONE,RIDE_DAY
2284,GST0002284,US,THRILL_SEEKER,ADULT,2,NONE,NONE,RIDE_DAY
2285,GST0002285,US,SCHOOL_TRIP,ADULT,24,NONE,NONE,RIDE_DAY
2286,GST0002286,US,FAMILY,ADULT,4,NONE,VIP_CLUB,RIDE_DAY
2287,GST0002287,US,LOCAL_MEMBER,SENIOR,2,DIETARY,NONE,FAMILY_DAY
2288,GST0002288,US,FAMILY,ADULT,2,SENSORY,NONE,VACATION
2289,GST0002289,DE,FAMILY,ADULT,5,SENSORY,HOTEL_GUEST,VACATION
2290,GST0002290,US,LOCAL_MEMBER,ADULT,2,NONE,ANNUAL_PASS,VACATION
2291,GST0002291,BR,LOCAL_MEMBER,ADULT,4,MOBILITY,NONE,RIDE_DAY
2292,GST0002292,US,SCHOOL_TRIP,ADULT,17,NONE,NONE,VACATION
2293,GST0002293,MX,SCHOOL_TRIP,CHILD,18,NONE,NONE,FAMILY_DAY
2294,GST0002294,US,FAMILY,ADULT,2,SENSORY,NONE,RIDE_DAY
2295,GST0002295,US,FAMILY,CHILD,2,NONE,HOTEL_GUEST,FAMILY_DAY
2296,GST0002296,US,THRILL_SEEKER,ADULT,2,NONE,ANNUAL_PASS,VACATION
2297,GST0002297,US,FAMILY,ADULT,5,NONE,ANNUAL_PASS,WATER_PARK
2298,GST0002298,CA,FAMILY,ADULT,5,NONE,NONE,FAMILY_DAY
2299,GST0002299,US,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,RIDE_DAY
2300,GST0002300,US,TOUR_GROUP,ADULT,12,SENSORY,NONE,RIDE_DAY
2301,GST0002301,FR,THRILL_SEEKER,CHILD,2,NONE,HOTEL_GUEST,WATER_PARK
2302,GST0002302,BR,FAMILY,CHILD,3,MOBILITY,NONE,FAMILY_DAY
2303,GST0002303,US,THRILL_SEEKER,CHILD,3,NONE,NONE,RIDE_DAY
2304,GST0002304,FR,SCHOOL_TRIP,SENIOR,16,NONE,HOTEL_GUEST,RIDE_DAY
2305,GST0002305,US,LOCAL_MEMBER,ADULT,3,DIETARY,ANNUAL_PASS,WATER_PARK
2306,GST0002306,US,FAMILY,CHILD,6,MOBILITY,VIP_CLUB,FAMILY_DAY
2307,GST0002307,AE,SCHOOL_TRIP,ADULT,24,NONE,NONE,FAMILY_DAY
2308,GST0002308,FR,THRILL_SEEKER,ADULT,3,NONE,VIP_CLUB,FAMILY_DAY
2309,GST0002309,BR,SCHOOL_TRIP,CHILD,16,NONE,NONE,FAMILY_DAY
2310,GST0002310,US,SCHOOL_TRIP,ADULT,20,NONE,NONE,EVENT_NIGHT
2311,GST0002311,GB,VIP_TRAVELER,ADULT,2,NONE,NONE,FAMILY_DAY
2312,GST0002312,US,FAMILY,TEEN,6,NONE,HOTEL_GUEST,RIDE_DAY
2313,GST0002313,MX,VIP_TRAVELER,ADULT,2,NONE,NONE,RIDE_DAY
2314,GST0002314,GB,FAMILY,ADULT,6,NONE,NONE,EVENT_NIGHT
2315,GST0002315,US,TOUR_GROUP,ADULT,7,NONE,ANNUAL_PASS,VACATION
2316,GST0002316,US,THRILL_SEEKER,ADULT,2,NONE,NONE,RIDE_DAY
2317,GST0002317,US,LOCAL_MEMBER,TEEN,1,NONE,NONE,VACATION
2318,GST0002318,MX,VIP_TRAVELER,ADULT,4,NONE,NONE,VACATION
2319,GST0002319,US,SCHOOL_TRIP,TEEN,22,NONE,HOTEL_GUEST,EVENT_NIGHT
2320,GST0002320,GB,TOUR_GROUP,ADULT,10,NONE,NONE,VACATION
2321,GST0002321,US,LOCAL_MEMBER,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
2322,GST0002322,US,FAMILY,TEEN,1,NONE,HOTEL_GUEST,EVENT_NIGHT
2323,GST0002323,US,FAMILY,SENIOR,3,NONE,NONE,EVENT_NIGHT
2324,GST0002324,GB,FAMILY,SENIOR,2,NONE,NONE,EVENT_NIGHT
2325,GST0002325,CA,LOCAL_MEMBER,ADULT,3,HEARING,NONE,VACATION
2326,GST0002326,US,FAMILY,CHILD,3,DIETARY,NONE,FAMILY_DAY
2327,GST0002327,US,FAMILY,CHILD,6,NONE,ANNUAL_PASS,WATER_PARK
2328,GST0002328,US,FAMILY,CHILD,3,NONE,VIP_CLUB,FAMILY_DAY
2329,GST0002329,CA,FAMILY,ADULT,1,NONE,NONE,VACATION
2330,GST0002330,FR,SCHOOL_TRIP,SENIOR,22,HEARING,VIP_CLUB,FAMILY_DAY
2331,GST0002331,CA,FAMILY,ADULT,1,DIETARY,NONE,VACATION
2332,GST0002332,US,LOCAL_MEMBER,ADULT,2,NONE,NONE,FAMILY_DAY
2333,GST0002333,US,SCHOOL_TRIP,ADULT,12,NONE,NONE,VACATION
2334,GST0002334,US,THRILL_SEEKER,CHILD,1,NONE,NONE,FAMILY_DAY
2335,GST0002335,US,FAMILY,ADULT,2,NONE,NONE,VACATION
2336,GST0002336,AE,LOCAL_MEMBER,TEEN,2,NONE,NONE,RIDE_DAY
2337,GST0002337,BR,LOCAL_MEMBER,SENIOR,3,SENSORY,NONE,RIDE_DAY
2338,GST0002338,US,FAMILY,ADULT,4,NONE,NONE,WATER_PARK
2339,GST0002339,US,SCHOOL_TRIP,CHILD,11,SENSORY,HOTEL_GUEST,VACATION
2340,GST0002340,AE,SCHOOL_TRIP,ADULT,20,DIETARY,HOTEL_GUEST,RIDE_DAY
2341,GST0002341,MX,FAMILY,CHILD,5,HEARING,NONE,RIDE_DAY
2342,GST0002342,US,FAMILY,CHILD,2,NONE,NONE,RIDE_DAY
2343,GST0002343,BR,FAMILY,ADULT,2,HEARING,HOTEL_GUEST,VACATION
2344,GST0002344,US,THRILL_SEEKER,ADULT,3,NONE,NONE,VACATION
